SAMPLE_ID,SAMP_DATE,LABNO,WUWN,GROUP_ID,YEAR,YEAR_COMBINED,COUNTY,TOWNSHIP,TOWN,RANGE,RANGE_DIR,SECTION,QS,QQS,pH_Qual,pH,pH_Rel,Cond_Qual,Conductivity,Cond_Rel,Alk_Qual,Alkalinity,Alk_Rel,Total.Hardness,Thard_Rel,Nitrate,NO3_Rel,Cl_Qual,Chloride,Cl_Rel,SI_Qual,SI,SI_Rel,As_Qual,Arsenic,As_Rel,Ca_Qual,Calcium,Ca_Rel,Cu_Qual,Copper,Cu_Rel,Fe_Qual,Iron,Fe_Rel,K_Qual,Potassium,K_Rel,Mg_Qual,Magnesium,Mg_Rel,Mn_Qual,Manganese,Mn_Rel,Na_Qual,Sodium,Na_Rel,Pb_Qual,Lead,Pb_Rel,SO4_Qual,Sulfate,SO4_Rel,Zn_Qual,Zinc,Zn_Rel,P_Qual,P,P_Rel,PROJECT_ID,LONGITUDE,LATITUDE,ID,X1100,X1200,X2110,X2120,X2130,X2140,X3110,X3120,X3210,X3220,X4110,X4120,X4130,X4210,X4220,X4230,X4240,X4250,X4300,X5000,X6100,X6210,X6220,X6230,X6310,X6320,X6330,X6410,X6420,X6430,X6440,X6450,X7000,X8000,X65535,area.x,area2,CASH_PERC,CORN_PERC,DAIRY_PERC,URBAN_area,URBAN_PERC,HAY_PERC,PASTURE_PERC,AG_area,AG_PERC,POT_VEG_PERC,Excessively.drained,Somewhat.excessively.drained,Well.drained,Moderately.well.drained,Somewhat.poorly.drained,Poorly.drained,Very.poorly.drained,Water,area.ssurgo,area_ssurgo_nowater,perc_wd,perc_pd,perc_vpd,perc_sed,perc_spd,perc_mwd,perc_ed,weighted.rank,cnt,cnt_Thard,THard,HAY_PAST,AG_HAY_PAST,ROWCROP,DRAIN_CAT,AG_CAT,HAY_CAT,PASTURE_CAT,HAY_PAST_CAT,DAIRY_CAT,ROWCROP_CAT,AG_HAY_PAST_CAT,URBAN_CAT
138221,7/17/2023,2300444-81,,612,2023,2022&2023,BARRON,STANLEY,34,11,W,30,SE,NE,NA,8.04,1,NA,208,1,NA,78,1,104,1,2.3,1,NA,8.2,1,NA,-0.4,1,<,0.005,1,,25.5,1,,0.012,1,,0.146,1,,0.929,1,,9.855,1,,0.006,1,NA,3.503,1,<,0.004,1,,10.37,1,,0.005,1,,0.087,1,40413,-91.776337,45.4011063,68,NA,315000,4500,NA,NA,55800,4500,45900,45000,NA,NA,284400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,5400,16200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,777600,777600,0.005787037,0,0,315000,0.405092593,0.005787037,0.059027778,60300,0.077546296,0.071759259,113367.87,604042.11,NA,NA,NA,NA,39716.46,15836.31,772962.75,757126.44,0,0,0.052456839,0.797808765,0,0,0.149734396,5.887450199,1,0,104,0.064814815,0.142361111,0.005787037,Somewhat Excessively Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,30-100%
138222,,2300444-82,,612,2023,2022&2023,BARRON,BARRON,34,12,W,29,SE,NW,NA,7.78,1,NA,197,1,NA,57,1,92,1,3.7,1,NA,17.5,1,NA,-0.8,1,<,0.005,1,,21.51,1,,0.019,1,<,0.007,1,,0.77,1,,9.343,1,<,0.0015,1,NA,3.891,1,<,0.004,1,,3.13,1,,0.114,1,,0.1,1,40414,-91.8788781,45.4015917,69,NA,57600,45000,NA,NA,166500,NA,295200,54900,NA,NA,15300,NA,NA,NA,85500,NA,NA,NA,NA,NA,23400,NA,17100,7200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,767700,767700,0.058616647,0,0,57600,0.075029308,0,0.384525205,211500,0.275498242,0.216881594,4021.92,13825.35,338595.39,349152.93,22874.67,4524.66,33683.58,6535.62,773214.12,766678.5,0.441639344,0.005901639,0.043934426,0.018032787,0.029836066,0.455409836,0.005245902,4.32,1,0,92,0.384525205,0.660023447,0.058616647,Moderately Well Drained,25-50%,0-25%,25-50%,25-50%,0-25%,0-25%,50-75%,5-30%
138223,7/11/2023,2300444-83,,612,2023,2022&2023,BARRON,CLINTON,34,13,W,25,NE,NE,NA,7.75,1,NA,108,1,NA,52,1,49,1,0.05,1,NA,2.1,1,NA,-1.1,1,,0.008,1,,11.58,1,,0.076,1,,18.15,1,,0.811,1,,4.988,1,,1.297,1,NA,3.739,1,,0.007,1,,3.64,1,,0.029,1,,0.928,1,40415,-91.9201757,45.4014516,70,NA,NA,261900,NA,126900,NA,52200,58500,48600,NA,12600,NA,NA,58500,NA,33300,NA,NA,NA,NA,NA,35100,20700,NA,NA,NA,NA,NA,1800,NA,57600,NA,NA,NA,NA,767700,767700,0.341148886,0,0.165298945,0,0,0.067995311,0.076201641,388800,0.506447831,0,5278.77,59323.32,510029.73,43989.75,17093.16,87979.5,41727.42,6284.25,771705.9,765421.65,0.666338259,0.114942529,0.054515599,0.077504105,0.022331691,0.057471264,0.006896552,4.426272578,1,0,49,0.144196952,0.650644783,0.341148886,Moderately Well Drained,50-75%,0-25%,0-25%,0-25%,0-25%,25-50%,50-75%,0-2.5%
138224,7/11/2023,2300444-84,,612,2023,2022&2023,BARRON,STANLEY,34,11,W,29,NW,NE,NA,7.54,1,NA,315,1,NA,33,1,94,1,6.2,1,NA,59.9,1,NA,-1.3,1,<,0.005,1,,24.68,1,,0.028,1,,0.081,1,,1.539,1,,7.832,1,<,0.0015,1,NA,22.92,1,<,0.004,1,,6.67,1,,0.012,1,,0.101,1,40416,-91.7559137,45.4013027,71,33300,266400,NA,NA,NA,NA,14400,67500,14400,NA,10800,285300,NA,16200,NA,33300,NA,NA,NA,9900,5400,NA,NA,18000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,774900,774900,0,0,0,299700,0.386759582,0.018583043,0.087108014,0,0,0,6032.88,122919.93,602785.26,5781.51,7038.36,3267.81,13573.98,10808.91,772208.64,761399.73,0.791680423,0.004291845,0.017827666,0.161439419,0.009243975,0.007593265,0.007923407,5.067018818,1,0,94,0.105691057,0.105691057,0,Well Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,30-100%
138225,7/4/2023,2300444-85,,612,2023,2022&2023,BARRON,ALMENA,34,14,W,28,NE,NE,NA,8.28,1,NA,427,1,NA,152,1,219,1,8.1,1,NA,29.3,1,NA,0.4,1,<,0.005,1,,50.62,1,,0.001,1,,0.009,1,,0.753,1,,22.46,1,<,0.0015,1,NA,5.754,1,<,0.004,1,,4.32,1,,0.003,1,,0.049,1,40417,-92.1045558,45.4024516,72,NA,85500,44100,NA,117000,156600,11700,46800,73800,11700,NA,10800,NA,NA,NA,24300,NA,NA,NA,153900,31500,NA,NA,NA,6300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,774000,774000,0.056976744,0,0.151162791,85500,0.110465116,0.015116279,0.060465116,317700,0.410465116,0.202325581,8295.21,55804.14,35694.54,404957.07,70886.34,8295.21,8043.84,181740.51,773716.86,591976.35,0.06029724,0.014012739,0.01358811,0.094267516,0.119745223,0.684076433,0.014012739,4.102335456,1,0,219,0.075581395,0.486046511,0.056976744,Moderately Well Drained,25-50%,0-25%,0-25%,0-25%,0-25%,0-25%,25-50%,5-30%
138226,7/11/2023,2300444-86,,612,2023,2022&2023,BARRON,DALLAS,32,12,W,28,NW,SW,NA,8.11,1,NA,324,1,NA,75,1,159,1,11,1,NA,29,1,NA,-0.1,1,<,0.005,1,,39.33,1,,0.009,1,,0.025,1,,1.27,1,,14.77,1,,0.002,1,NA,1.896,1,<,0.004,1,,5.15,1,,0.002,1,,0.037,1,40418,-91.8600921,45.2302701,73,NA,NA,164700,352800,156600,NA,27000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68400,NA,4500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,774000,774000,0.212790698,0.455813953,0.202325581,0,0,0.034883721,0,674100,0.870930233,0,166658.31,NA,42481.53,64099.35,346890.6,152330.22,NA,NA,772460.01,772460.01,0.054995119,0.197201432,0,0,0.449072568,0.082980801,0.215750081,3.858769932,1,0,159,0.034883721,0.905813954,0.668604651,Moderately Well Drained,75-100%,0-25%,0-25%,0-25%,0-25%,50-75%,75-100%,0-2.5%
138227,7/11/2023,2300444-87,,612,2023,2022&2023,BARRON,SUMNER,34,10,W,19,SW,SE,NA,7.64,1,NA,148,1,NA,40,1,66,1,4.4,1,NA,6.5,1,NA,-1.3,1,<,0.005,1,,14.89,1,,0.007,1,<,0.007,1,,0.873,1,,6.897,1,<,0.0015,1,NA,3.746,1,<,0.004,1,,6.99,1,,0.003,1,<,0.005,1,40419,-91.6537394,45.4153328,74,12600,78300,NA,NA,29700,182700,71100,63900,36000,NA,NA,87300,NA,NA,NA,24300,NA,NA,NA,NA,NA,NA,54900,8100,7200,13500,NA,NA,26100,NA,42300,31500,NA,NA,NA,769500,769500,0,0,0.038596491,90900,0.118128655,0.092397661,0.083040936,212400,0.276023392,0.237426901,13322.61,183248.73,341360.46,27902.07,6032.88,165652.83,17093.16,18098.64,772711.38,754612.74,0.45236509,0.21952032,0.022651566,0.242838108,0.00799467,0.03697535,0.017654897,4.476015989,1,0,66,0.175438597,0.451461989,0,Moderately Well Drained,25-50%,0-25%,0-25%,0-25%,0-25%,0-25%,25-50%,5-30%
138228,7/11/2023,2300444-88,,612,2023,2022&2023,BARRON,STANFOLD,35,12,W,4,NW,NW,NA,7.9,1,NA,176,1,NA,61,1,81,1,2.6,1,NA,7.8,1,NA,-0.8,1,<,0.005,1,,17.49,1,,0.001,1,,0.05,1,,0.548,1,,9.09,1,<,0.0015,1,NA,5.212,1,<,0.004,1,,8.71,1,,0.019,1,,0.029,1,40420,-91.8584431,45.5458976,75,NA,NA,21600,NA,133200,NA,11700,136800,36900,NA,NA,137700,NA,108900,NA,97200,NA,89100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,773100,773100,0.027939464,0,0.172293364,0,0,0.015133877,0.176949942,154800,0.200232829,0,NA,NA,46503.45,536423.58,161379.54,27650.7,NA,NA,771957.27,771957.27,0.060240964,0.035818951,0,0,0.209052426,0.694887659,0,3.779550635,1,0,81,0.192083819,0.392316648,0.027939464,Moderately Well Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,25-50%,0-2.5%
138229,7/14/2023,2300444-90,,612,2023,2022&2023,BARRON,STANFOLD,35,12,W,16,SW,NE,NA,7.14,1,NA,56,1,NA,12,1,20,1,1.5,1,NA,3.3,1,NA,-2.7,1,<,0.005,1,,5.259,1,,0.013,1,<,0.007,1,,0.878,1,,1.768,1,,0.002,1,NA,2.231,1,<,0.004,1,,4.79,1,,0.02,1,,0.006,1,40421,-91.8580759,45.5168677,76,NA,NA,27900,NA,70200,NA,11700,8100,NA,NA,NA,9900,NA,56700,NA,461700,NA,103500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22500,NA,NA,NA,NA,NA,NA,772200,772200,0.036130536,0,0.090909091,0,0,0.015151515,0.01048951,98100,0.127039627,0,5781.51,NA,50776.74,639233.91,13071.24,7541.1,47508.93,7541.1,771454.53,763913.43,0.066469233,0.009871668,0.06219151,0,0.017110892,0.836788417,0.007568279,3.865745311,1,0,20,0.025641025,0.152680652,0.036130536,Moderately Well Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-2.5%
138230,7/21/2023,2300444-91,,612,2023,2022&2023,BARRON,SIOUX CREEK,32,11,W,25,SW,NW,NA,7.19,1,NA,100,1,NA,21,1,40,1,2.2,1,NA,6.2,1,NA,-2.1,1,<,0.005,1,,11.78,1,,0.002,1,<,0.007,1,,1.407,1,,2.693,1,<,0.0015,1,NA,2.033,1,<,0.004,1,,5.21,1,,0.002,1,,0.87,1,40422,-91.6755314,45.2296156,77,NA,NA,152100,NA,49500,NA,103500,9900,6300,NA,NA,16200,NA,198000,NA,144900,65700,NA,NA,NA,NA,NA,NA,NA,23400,NA,NA,NA,NA,NA,NA,9900,NA,NA,NA,779400,779400,0.195150115,0,0.063510393,0,0,0.132794457,0.012702079,201600,0.258660508,0,17344.53,50776.74,523603.71,17847.27,70886.34,82952.1,3770.55,4524.66,771705.9,767181.24,0.682503277,0.108125819,0.00491481,0.066186107,0.092398427,0.023263434,0.022608126,4.559305374,1,0,40,0.145496536,0.404157044,0.195150115,Well Drained,25-50%,0-25%,0-25%,0-25%,0-25%,0-25%,25-50%,0-2.5%
138231,7/1/2023,2300444-92,,612,2023,2022&2023,BARRON,BARRON,34,12,W,24,NE,SW,NA,7.52,1,NA,181,1,NA,63,1,82,1,2.1,1,NA,9.9,1,NA,-1.1,1,<,0.005,1,,18.81,1,,0.087,1,<,0.007,1,,0.913,1,,8.478,1,<,0.0015,1,NA,4.108,1,<,0.004,1,,2.88,1,,0.015,1,,0.017,1,40423,-91.796504,45.4156236,78,NA,49500,NA,33300,188100,262800,26100,51300,NA,NA,NA,54000,NA,25200,NA,75600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1800,NA,NA,NA,NA,NA,NA,767700,767700,0,0.043376319,0.245017585,49500,0.064478312,0.033997655,0.066822978,484200,0.630715123,0.342321219,144035.01,177215.85,332562.51,12819.87,10306.17,74656.89,12819.87,8295.21,772711.38,764416.17,0.435054258,0.097665242,0.016770799,0.231831634,0.013482407,0.016770799,0.18842486,5.20486682,1,0,82,0.100820633,0.731535756,0.043376319,Well Drained,50-75%,0-25%,0-25%,0-25%,0-25%,0-25%,50-75%,5-30%
138232,7/4/2023,2300444-94,,612,2023,2022&2023,BARRON,ALMENA,34,14,W,22,NW,SW,NA,8.07,1,NA,279,1,NA,104,1,136,1,4.6,1,NA,10,1,NA,-0.1,1,<,0.005,1,,35.8,1,,0.005,1,<,0.007,1,,0.536,1,,11.25,1,<,0.0015,1,NA,4.447,1,<,0.004,1,,4.25,1,,0.034,1,,0.084,1,40424,-92.0843628,45.4168182,79,NA,45000,NA,NA,16200,NA,181800,160200,16200,NA,NA,31500,NA,NA,NA,23400,NA,NA,NA,289800,NA,NA,NA,NA,NA,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,765000,765000,0,0,0.021176471,45000,0.058823529,0.237647059,0.209411765,16200,0.021176471,0,3770.55,67869.9,118898.01,255894.66,21617.82,3770.55,14076.72,285304.95,771203.16,485898.21,0.244697362,0.007759959,0.028970512,0.139679255,0.044490429,0.526642525,0.007759959,4.400413864,1,0,136,0.447058824,0.468235295,0,Moderately Well Drained,0-25%,0-25%,0-25%,25-50%,0-25%,0-25%,25-50%,5-30%
138233,7/27/2023,2300444-95,,612,2023,2022&2023,BARRON,DALLAS,32,12,W,28,NE,SW,NA,7.94,1,NA,367,1,NA,131,1,NA,5,6.9,1,NA,11.6,1,NA,-1.7,5,<,0.005,1,,0.476,5,,0.028,1,<,0.007,5,,1.773,1,,0.241,5,<,0.0015,1,NA,84.23,5,<,0.004,1,,12.79,1,,0.014,1,,0.299,1,40425,-91.8600921,45.2302701,80,NA,NA,112500,382500,262800,NA,16200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,774000,774000,0.145348837,0.494186047,0.339534884,0,0,0.020930233,0,757800,0.979069767,0,119903.49,NA,189784.35,58317.84,298627.56,106580.88,NA,NA,773214.12,773214.12,0.245448635,0.137841352,0,0,0.386215865,0.075422627,0.155071521,4.048764629,1,1,1,0.020930233,1,0.639534884,Moderately Well Drained,75-100%,0-25%,0-25%,0-25%,25-50%,50-75%,75-100%,0-2.5%
138234,7/12/2023,2300444-96,,612,2023,2022&2023,BARRON,VANCE CREEK,32,14,W,26,SE,NE,NA,8.18,1,NA,463,1,NA,244,1,258,1,0.05,1,NA,1,1,NA,0.6,1,<,0.005,1,,54.33,1,<,0.001,1,,0.645,1,,1.797,1,,29.84,1,,0.105,1,NA,2.314,1,<,0.004,1,,13.53,1,,0.006,1,,0.007,1,40426,-92.0644909,45.2307769,81,8100,NA,NA,NA,NA,NA,30600,NA,37800,NA,NA,NA,NA,121500,NA,18000,165600,360000,NA,NA,NA,NA,23400,NA,11700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,776700,776700,0,0,0,8100,0.010428737,0.039397451,0,0,0,0,NA,NA,666130.5,60328.8,15082.2,31169.88,NA,NA,772711.38,772711.38,0.862068966,0.040338321,0,0,0.019518543,0.07807417,0,4.76187378,1,0,258,0.039397451,0.039397451,0,Well Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-2.5%
138235,7/5/2023,2300444-97,,612,2023,2022&2023,BARRON,PRAIRIE FARM,32,13,W,26,SW,NW,NA,8.24,1,NA,369,1,NA,169,1,198,1,1.8,1,NA,8.6,1,NA,0.4,1,<,0.005,1,,41.11,1,,0.012,1,<,0.007,1,,0.649,1,,23.07,1,<,0.0015,1,NA,3.017,1,<,0.004,1,,9.38,1,,0.006,1,,0.018,1,40427,-91.9427554,45.2303065,82,NA,15300,NA,NA,275400,NA,302400,22500,26100,NA,NA,NA,NA,10800,NA,74700,45900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,773100,773100,0,0,0.356228172,15300,0.019790454,0.391152503,0.029103609,275400,0.356228172,0,NA,NA,744557.94,19104.12,9049.32,NA,NA,NA,772711.38,772711.38,0.963565387,0,0,0,0.011711126,0.024723487,0,4.951854262,1,0,198,0.420256112,0.776484284,0,Well Drained,25-50%,25-50%,0-25%,25-50%,25-50%,0-25%,75-100%,0-2.5%
138236,7/11/2023,2300444-98,,612,2023,2022&2023,BARRON,MAPLE PLAIN,36,14,W,5,SW,NE,NA,8.21,1,NA,327,1,NA,176,1,175,1,0.05,1,NA,0.9,1,NA,0.4,1,<,0.005,1,,46.9,1,<,0.001,1,,0.031,1,,1.093,1,,14.06,1,,0.23,1,NA,4.216,1,<,0.004,1,,1.54,1,<,0.0012,1,,0.024,1,40428,-92.1238897,45.6326367,83,NA,NA,NA,NA,NA,NA,NA,NA,53100,NA,NA,191700,NA,33300,NA,351900,NA,NA,9900,NA,109800,21600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,771300,771300,0,0,0,0,0,0,0,0,0,0,2513.7,642753.09,NA,NA,NA,NA,31923.99,96526.08,773716.86,677190.78,0,0,0.047141797,0.949146251,0,0,0.003711952,5.76800297,1,0,175,0,0,0,Somewhat Excessively Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-2.5%
138237,7/18/2023,2300444-99,,612,2023,2022&2023,BARRON,STANLEY,34,11,W,22,NE,NW,NA,7.31,1,NA,124,1,NA,31,1,49,1,1.9,1,NA,8.2,1,NA,-1.8,1,<,0.005,1,,12.33,1,,0.058,1,<,0.007,1,,0.596,1,,4.525,1,<,0.0015,1,NA,4.088,1,<,0.004,1,,7.89,1,,0.104,1,,0.392,1,40429,-91.7146063,45.4156036,84,NA,NA,5400,NA,3600,NA,NA,216900,42300,NA,NA,32400,NA,NA,NA,459000,NA,14400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,774000,774000,0.006976744,0,0.004651163,0,0,0,0.280232558,9000,0.011627907,0,NA,NA,236287.8,512794.8,23126.04,NA,NA,NA,772208.64,772208.64,0.305989583,0,0,0,0.029947917,0.6640625,0,4.276041667,1,0,49,0.280232558,0.291860465,0.006976744,Moderately Well Drained,0-25%,0-25%,25-50%,25-50%,0-25%,0-25%,25-50%,0-2.5%
138238,7/11/2023,2300444-AB,,612,2023,2022&2023,BARRON,CLINTON,34,13,W,15,SW,SW,NA,7.93,1,NA,214,1,NA,87,1,105,1,2,1,NA,6.8,1,NA,-0.4,1,<,0.005,1,,24.65,1,<,0.001,1,,0.166,1,,0.909,1,,10.55,1,<,0.0015,1,NA,3.241,1,<,0.004,1,,4.09,1,,0.002,1,,0.043,1,40430,-91.9609649,45.4308717,85,NA,8100,NA,NA,99900,248400,8100,33300,59400,NA,NA,NA,NA,NA,NA,69300,NA,NA,NA,166500,NA,NA,8100,NA,NA,NA,NA,NA,29700,17100,26100,NA,NA,NA,NA,774000,774000,0,0,0.129069767,8100,0.010465116,0.010465116,0.043023256,348300,0.45,0.320930233,3016.44,NA,324015.93,169423.38,35443.17,74656.89,NA,166406.94,772962.75,606555.81,0.534189805,0.123083299,0,0,0.058433485,0.279320348,0.004973063,4.24450891,1,0,105,0.053488372,0.503488372,0,Moderately Well Drained,25-50%,0-25%,0-25%,0-25%,0-25%,0-25%,50-75%,0-2.5%
138239,7/12/2023,2300444-AC,,612,2023,2022&2023,BARRON,STANLEY,34,11,W,14,SW,SW,NA,7.53,1,NA,104,1,NA,37,1,42,1,1.5,1,NA,2.5,1,NA,-1.6,1,<,0.005,1,,9.792,1,<,0.001,1,<,0.007,1,,1.014,1,,4.233,1,<,0.0015,1,NA,3.56,1,<,0.004,1,,4.18,1,,0.047,1,,0.01,1,40431,-91.6939726,45.4299684,86,NA,NA,NA,NA,NA,NA,24300,110700,52200,NA,NA,111600,NA,NA,NA,208800,NA,NA,NA,NA,NA,NA,10800,NA,60300,NA,NA,NA,104400,NA,19800,72900,NA,NA,NA,775800,775800,0,0,0,0,0,0.031322506,0.142691415,0,0,0,52536.33,136745.28,65356.2,200090.52,100045.26,19355.49,182494.62,15333.57,771957.27,756623.7,0.086378738,0.025581395,0.241196013,0.180730897,0.132225914,0.264451827,0.069435216,3.749169435,1,0,42,0.174013921,0.174013921,0,Moderately Well Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-2.5%
138240,7/12/2023,2300444-AD,,612,2023,2022&2023,BARRON,CLINTON,34,13,W,16,SW,SW,NA,6.7,1,NA,335,1,NA,12,1,121,1,16,1,NA,46,1,NA,-2.5,1,<,0.005,1,,28.6,1,,0.02,1,<,0.007,1,,2.195,1,,12.15,1,,0.005,1,NA,8.947,1,<,0.004,1,,6.22,1,,0.015,1,,0.009,1,40432,-91.9816101,45.4310243,87,NA,NA,176400,NA,125100,44100,145800,172800,45000,NA,NA,NA,NA,NA,NA,8100,NA,NA,NA,18900,NA,9000,22500,NA,8100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,775800,775800,0.22737819,0,0.1612529,0,0,0.187935035,0.222737819,345600,0.445475638,0.056844548,10306.17,43487.01,13322.61,588205.8,35191.8,53793.18,10054.8,17595.9,771957.27,754361.37,0.01766078,0.071309563,0.01332889,0.057647451,0.046651116,0.779740087,0.013662113,3.944685105,1,0,121,0.410672854,0.856148492,0.22737819,Moderately Well Drained,25-50%,0-25%,0-25%,25-50%,0-25%,0-25%,75-100%,0-2.5%
138241,7/6/2023,2300444-AE,,612,2023,2022&2023,BARRON,VANCE CREEK,32,14,W,27,NW,SE,NA,8.14,1,NA,683,1,NA,265,1,352,1,13.5,1,NA,17.2,1,NA,0.7,1,<,0.005,1,,80.49,1,<,0.001,1,<,0.007,1,,0.575,1,,36.71,1,<,0.0015,1,NA,7.877,1,<,0.004,1,,26.61,1,,0.023,1,,0.037,1,40433,-92.0849127,45.2310813,88,NA,NA,136800,NA,145800,NA,19800,NA,NA,23400,NA,1800,NA,367200,NA,9900,NA,69300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,774000,774000,0.176744186,0,0.188372093,0,0,0.025581395,0,282600,0.365116279,0,NA,NA,388366.65,305414.55,77924.7,NA,NA,NA,771705.9,771705.9,0.503257329,0,0,0,0.100977199,0.395765472,0,4.40228013,1,0,352,0.025581395,0.390697674,0.176744186,Moderately Well Drained,25-50%,0-25%,0-25%,0-25%,0-25%,0-25%,25-50%,0-2.5%
138242,7/3/2023,2300444-AF,,612,2023,2022&2023,BARRON,ALMENA,34,14,W,17,SE,SE,NA,8.17,1,NA,329,1,NA,167,1,173,1,1,1,NA,1.7,1,NA,0.3,1,<,0.005,1,,45.72,1,,0.039,1,,0.009,1,,0.888,1,,14.21,1,<,0.0015,1,NA,3.264,1,<,0.004,1,,4.7,1,,0.046,1,,0.025,1,40434,-92.1249657,45.4312244,89,NA,16200,NA,NA,10800,NA,9000,43200,101700,NA,NA,36000,NA,44100,NA,472500,NA,NA,NA,NA,NA,9900,NA,NA,NA,NA,NA,NA,27000,NA,NA,NA,NA,NA,NA,770400,770400,0,0,0.014018692,16200,0.021028037,0.011682243,0.056074766,10800,0.014018692,0,3770.55,17847.27,81192.51,620129.79,6786.99,6032.88,27902.07,8043.84,771705.9,763662.06,0.106319947,0.007899934,0.036537196,0.023370639,0.008887426,0.8120474,0.004937459,4.03357472,1,0,173,0.067757009,0.081775701,0,Moderately Well Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-2.5%
138243,7/20/2023,2300444-AH,,612,2023,2022&2023,BARRON,CLINTON,34,13,W,18,SW,NE,NA,7.62,1,NA,287,1,NA,54,1,117,1,10.6,1,NA,21.6,1,NA,-0.9,1,<,0.005,1,,27.13,1,,0.052,1,<,0.007,1,,0.744,1,,11.91,1,<,0.0015,1,NA,7.819,1,<,0.004,1,,9.71,1,,0.008,1,,0.042,1,40435,-92.0224572,45.4312412,90,NA,9900,97200,NA,396000,NA,58500,198000,9000,5400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,774000,774000,0.125581395,0,0.511627907,9900,0.012790698,0.075581395,0.255813953,493200,0.637209302,0,2513.7,11814.39,169172.01,550751.67,23377.41,5278.77,9552.06,251.37,772711.38,772460.01,0.21900423,0.006833713,0.012365766,0.0152945,0.030263586,0.712984055,0.003254149,4.178327367,1,0,117,0.331395348,0.96860465,0.125581395,Moderately Well Drained,50-75%,0-25%,25-50%,25-50%,50-75%,0-25%,75-100%,0-2.5%
138244,7/10/2023,2300444-AI,,612,2023,2022&2023,BARRON,ALMENA,34,14,W,16,SW,NE,NA,7.83,1,NA,211,1,NA,69,1,90,1,3.9,1,NA,7.6,1,NA,-0.7,1,<,0.005,1,,22.58,1,,0.015,1,,0.076,1,,0.538,1,,8.241,1,,0.004,1,NA,6.172,1,<,0.004,1,,8.41,1,,0.077,1,,0.014,1,40436,-92.1047555,45.4312146,91,NA,27900,NA,NA,2700,NA,3600,36000,15300,NA,NA,109800,NA,21600,NA,248400,NA,NA,NA,297900,NA,NA,NA,NA,NA,NA,NA,NA,9900,NA,NA,NA,NA,NA,NA,773100,773100,0,0,0.003492433,27900,0.036088475,0.004656577,0.046565774,2700,0.003492433,0,4524.66,111859.65,149565.15,159368.58,2513.7,5530.14,32678.1,306168.66,772208.64,466039.98,0.320927724,0.011866235,0.070118662,0.240021575,0.005393743,0.341963323,0.009708738,4.590614887,1,0,90,0.051222351,0.054714784,0,Well Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,2.5-5%
