FIPS,CommunityName,StateAbbr,Region,Population,PopulationGroup,PopulationGroupOrder,RegionOrder,dollarsPerCapita,percentOfMuniBud,dollarsPerPublicTree,budgetNeeds,raPlan,raPrun,raRem,raAdmin,raOther,publicTreeAssetValue,publicTreeAssetInd,treeBoard,ordinance,ordinanceYear,writtenStratPlan,writtenStratPlanUpToDate,treeResourceInventoryExists,treeResourceInventory,canCovGoal,percentCanGoal,percentCurCan,yearsToGoal,percentCanProgress,greenSpaceAreaMeters,greenSpaceAreaFeet,currentPrunInsCyc,desiredPrunInsCyc,yearsOfPrunInsCyc,percentAttPrunInsCyc,activeManagement,strTrStockingLevel,prkTrStockingLevel,munTrStockingLevel,pubStrTrDensity,manPubTrPerCap,manPubTrPerEmp,plantedTrStab,tcAdvisoryBoard,tcOrdinance,tcBudgetValue,tcBudget,tcArborDay,tcScore,carsStaff,carsOrdinance,carsOrdMainHave,carsOrdPlantHave,carsOrdProthave,carsAdvocacy,carsManagement,carsScore,smaStaff,smaMasterPlan,smaStatus,smaAward,smaPreference,smaStandards,smaScore,cmManagement,cmFunding,cmStaffing,cmAssessment,cmProtection,cmSelection,cmStandards,cmSafety,cmRecycling,cmResourceManagement,cmInteraction,cmGreenCooperation,cmInvolvement,cmAction,cmAgencyCooperation,cmRegionalCooperation,cmAwareness,cmCommunityFramework,cmCanopyCover,cmAge,cmSpeciesMix,cmVegetationResource,cmScore,cmRelativeScore,cmResourceManagementRelative,cmCommunityFrameworkRelative,cmVegetationResourceRelative
2742110,Milaca,MN,Midwest,2946,2.5-4.9k,1,2,1.018329939,0.171428571,#N/A,50,20,40,12,12,16,#N/A,N,100,100,0,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4,3,1,75,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-4,100,100,1.018329939,0,0,50,#N/A,#N/A,100,#N/A,100,100,0,24.5,#N/A,0,0,0,#N/A,#N/A,#N/A,1,2,2.5,1,1,2,#N/A,2,4,#N/A,2.5,3,3,2.5,2.5,2.5,2.5,18.5,1,1,1,4,#N/A,#N/A,#N/A,54.76190476,0
2743000,Minneapolis,MN,Midwest,382578,250-499.9k,7,2,23.39812274,0.723387501,22.3790175,100,19,37,26,18,0,25000000,N,100,100,100,0,#N/A,100,#N/A,100,30,31.5,#N/A,105,#N/A,#N/A,8,6,2,75,100,#N/A,#N/A,#N/A,181.8181818,1.045538426,5194.805195,-1276,100,100,23.39812274,100,100,100,100,#N/A,100,#N/A,100,100,0,49.75,100,0,100,100,#N/A,100,#N/A,1,4,4,4,1,2,4,2,4,26,2.5,3,2.5,3,2.5,2.5,3,19,1,2,2,6.666666667,51.66666667,52.77777778,62.96296296,57.14285714,22.22222222
2743252,Minnetonka,MN,Midwest,49734,25-49.9k,4,2,15.53098484,1.007063885,16.74328572,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,N,100,100,0,100,100,100,100,0,#N/A,#N/A,#N/A,#N/A,185.7679129,1999.587405,10,4,6,40,0,#N/A,#N/A,#N/A,137.1835938,0.927594804,11533.25,-470,100,100,15.53098484,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,#N/A,#N/A,#N/A,2.5,#N/A,4,4,2,2,2,2,4,#N/A,2,3,1,2.5,2,3,4,17.5,1,4,2,9.333333333,#N/A,#N/A,#N/A,50,44.44444444
2743864,Moorhead,MN,Midwest,38065,25-49.9k,4,2,19.95323788,1.021997985,27.61890909,20,25,21,31,3,20,#N/A,N,100,100,#N/A,100,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11,8,3,72.72727273,100,75.80645161,#N/A,#N/A,82.81938326,0.722448443,3437.5,815,100,100,19.95323788,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,#N/A,#N/A,#N/A,2.5,2,3,4,1,3,#N/A,2,2,#N/A,#N/A,2,1,2,2,2.5,2.5,#N/A,1,2,2,6.666666667,#N/A,#N/A,#N/A,#N/A,22.22222222
2751424,Plainview,MN,Midwest,3340,2.5-4.9k,1,2,2.994011976,0.454545455,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,N,0,100,100,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,3,0,100,100,#N/A,50,50,#N/A,#N/A,#N/A,-10,100,100,2.994011976,100,0,75,#N/A,100,100,100,100,100,0,49.75,#N/A,0,0,0,#N/A,#N/A,#N/A,1,3,2,1,2,3,#N/A,1,4,#N/A,1,1,1,1,3,1,4,12,1,1,1,4,#N/A,#N/A,#N/A,23.80952381,0
2751730,Plymouth,MN,Midwest,70576,50-99.9k,5,2,4.678559284,0.443705179,16.78838723,15,8,18,16,50,8,#N/A,N,100,100,100,0,#N/A,100,100,0,#N/A,#N/A,#N/A,#N/A,122.4792133,1318.354115,18,10,8,55.55555556,100,#N/A,99.1047619,#N/A,45.47333333,0.278678304,3933.6,834,100,100,4.678559284,100,100,100,100,100,100,100,100,100,0,75,100,0,100,0,100,0,57.14285714,1,2,4,4,2,2,2,1,3,21,2.5,3,3,3,2.5,2.5,3,19.5,1,4,2,9.333333333,49.83333333,49.72222222,44.44444444,59.52380952,44.44444444
2754880,Rochester,MN,Midwest,106769,100-249.9k,6,2,11.23921738,0.535714286,#N/A,#N/A,20,25,25,14,16,#N/A,N,100,100,100,100,100,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10,#N/A,#N/A,100,51.90693667,99.97632015,99.24165824,75.2975,#N/A,#N/A,-100,100,100,11.23921738,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,85.71428571,3.5,2,4,3,1,2,3,2,4,24.5,2,2.5,1,3,2,3,2.5,16,1,2,2,6.666666667,47.16666667,45.27777778,57.40740741,42.85714286,22.22222222
2756896,St. Cloud,MN,Midwest,65842,50-99.9k,5,2,3.0375748,0.294597234,16.66666667,150,10,32,10,10,38,#N/A,N,100,100,100,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,95.26795966,1025.454877,10,6,4,60,100,#N/A,#N/A,#N/A,12.85347044,0.182254488,4363.636364,-50,100,100,3.0375748,100,100,100,100,100,100,100,100,100,0,75,100,0,100,0,#N/A,#N/A,#N/A,1,2,4,4,1,3,4,1,3,23,3,3,2,3,2,4,3,20,1,4,2,9.333333333,52.33333333,53.88888889,51.85185185,61.9047619,44.44444444
2758000,St. Paul,MN,Midwest,285068,250-499.9k,7,2,18.42654384,1.020053791,12.74723776,20,#N/A,#N/A,#N/A,#N/A,#N/A,99100000,N,100,100,100,0,#N/A,100,100,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14,#N/A,#N/A,#N/A,0,92.78807147,#N/A,#N/A,128.8218391,1.445532294,12877.34375,74,100,100,18.42654384,100,100,100,100,100,100,100,100,100,0,75,100,0,100,0,0,100,57.14285714,1,1,4,3,2,3,4,1,3,22,3,2.5,2.5,2.5,2.5,3,3,19,3,2,2,9.333333333,50.33333333,50.55555556,48.14814815,57.14285714,44.44444444
2760844,Sleepy Eye,MN,Midwest,3599,2.5-4.9k,1,2,2.778549597,0.285714286,1.111111111,100,10,50,40,0,0,#N/A,N,100,100,#N/A,100,100,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,#N/A,#N/A,#N/A,100,83.33333333,90.90909091,95.23809524,277.7777778,2.500694637,#DIV/0!,-3,100,100,2.778549597,100,100,100,#N/A,#N/A,#N/A,100,100,100,100,49.5,#N/A,100,100,100,#N/A,#N/A,#N/A,2.5,4,2.5,2,2,3,#N/A,1,4,#N/A,3,4,3,2,4,3,3,22,1,2,2,6.666666667,#N/A,#N/A,#N/A,71.42857143,22.22222222
2769700,West St. Paul,MN,Midwest,19540,10-24.9k,3,2,3.458648925,0.256638414,20.09574784,100,5,60,15,5,15,#N/A,N,100,100,100,#N/A,#N/A,100,100,0,#N/A,#N/A,#N/A,#N/A,44.32077994,477.0644831,4,3,1,75,100,#N/A,#N/A,#N/A,51.73846154,0.172108495,224.2,-26,100,100,3.458648925,100,#N/A,#N/A,0,100,100,100,100,100,0,50,0,0,#N/A,100,#N/A,#N/A,#N/A,1.5,3,2.5,2,1,3,#N/A,1,3,#N/A,1,3,1,3,3,2.5,3,16.5,2,2,2,8,#N/A,#N/A,#N/A,45.23809524,33.33333333
2771428,Woodbury,MN,Midwest,61961,50-99.9k,5,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,100,0,#N/A,100,100,100,#N/A,#N/A,#N/A,#N/A,212.3326263,2285.527348,4,4,0,100,100,#N/A,#N/A,#N/A,5.955284553,#N/A,#N/A,44,100,100,#N/A,#N/A,100,#N/A,100,#N/A,#N/A,100,100,100,0,49.75,#N/A,0,100,0,0,100,#N/A,1,#N/A,3,4,1,4,4,2,2,#N/A,2,3,2.5,2.5,1,2.5,3,16.5,1,2,2,6.666666667,#N/A,#N/A,#N/A,45.23809524,22.22222222
2800180,Aberdeen,MS,South,5612,5-9.9k,2,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,#N/A,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,100,0,#N/A,#N/A,0,#N/A,0,#N/A,#N/A,#N/A,#N/A,100,0,24.75,0,0,0,0,#N/A,#N/A,#N/A,1,#N/A,2.5,1,1,1,#N/A,1,2,#N/A,2.5,3,3,2.5,4,2.5,3,20.5,1,1,1,4,#N/A,#N/A,#N/A,64.28571429,0
2806220,Biloxi,MS,South,44054,25-49.9k,4,4,2.269941436,0.021008403,#N/A,10,0,30,50,20,0,#N/A,#N/A,100,100,100,100,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,2.269941436,100,100,100,100,100,100,100,100,100,0,75,#N/A,100,100,0,#N/A,100,#N/A,#N/A,#N/A,3,1,2,2,3,2,3,#N/A,4,3,2.5,4,4,3,4,24.5,1,1,1,4,#N/A,#N/A,#N/A,83.33333333,0
2829700,Gulfport,MS,South,67793,50-99.9k,5,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,#N/A,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,#N/A,#N/A,100,#N/A,100,100,100,100,100,100,0,75,100,0,100,100,#N/A,#N/A,#N/A,1,2,4,1,3,2,#N/A,1,1,#N/A,2.5,3,2.5,2.5,2.5,2.5,3,18.5,1,1,1,4,#N/A,#N/A,#N/A,54.76190476,0
2855760,Pearl,MS,South,25092,25-49.9k,4,4,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,#N/A,100,#N/A,100,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,100,100,100,100,74.75,#N/A,100,#N/A,100,#N/A,#N/A,#N/A,2.5,#N/A,2.5,3,1,2,#N/A,#N/A,#N/A,#N/A,3,4,2.5,3,4,3,3,22.5,1,2,2,6.666666667,#N/A,#N/A,#N/A,73.80952381,22.22222222
2874840,Tupelo,MS,South,34546,25-49.9k,4,4,9.63561628,0.89706012,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,N,100,100,#N/A,100,#N/A,100,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1085,100,100,9.63561628,100,100,100,100,100,100,100,100,100,100,100,#N/A,100,100,100,#N/A,#N/A,#N/A,4,2,1,4,3,4,#N/A,2,2,#N/A,3,4,3,4,3,3,4,24,2,2,2,8,#N/A,#N/A,#N/A,80.95238095,33.33333333
2904384,Belton,MO,Midwest,23116,10-24.9k,3,2,2.16300398,0.23959911,25,100,10,10,10,15,55,#N/A,N,100,100,#N/A,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,50,95,#N/A,#N/A,0.086520159,400,0,100,100,2.16300398,100,100,100,100,100,100,100,100,100,0,75,100,0,100,#N/A,#N/A,#N/A,#N/A,1,4,3,2,3,4,2,2,#N/A,#N/A,2,2.5,2.5,3,2,3,2.5,17.5,1,#N/A,2,#N/A,#N/A,#N/A,#N/A,50,#N/A
2913600,Chesterfield,MO,Midwest,47484,25-49.9k,4,2,13.26762699,1.516683519,25.2,10,20,20,50,0,10,30797111,N,100,100,100,100,100,100,100,100,#N/A,36,#N/A,#N/A,#N/A,#N/A,4,#N/A,#N/A,#N/A,0,86.04169111,#N/A,#N/A,133.3333333,0.526493135,#N/A,-120,100,100,13.26762699,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.5,1,4,4,4,4,4,2,2,28.5,3,3,2,3,4,3,3,21,4,4,4,16,65.5,75.83333333,72.22222222,66.66666667,100
2915670,Columbia,MO,Midwest,108500,100-249.9k,6,2,2.626728111,0.06828809,#N/A,50,15,20,20,30,15,#N/A,N,100,100,100,0,#N/A,100,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,100,100,2.626728111,100,100,100,100,100,100,100,100,100,0,75,100,0,100,0,#N/A,100,#N/A,1,1,4,2,2,4,4,1,2,21,4,2.5,2,4,2,3,4,21.5,1,2,2,6.666666667,49.16666667,48.61111111,44.44444444,69.04761905,22.22222222
2923986,Ferguson,MO,Midwest,21203,10-24.9k,3,2,4.952129416,0.412980975,43.96984925,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,#N/A,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,0.112625572,#N/A,#N/A,100,100,4.952129416,100,100,100,100,100,100,100,100,100,0,75,100,0,100,100,#N/A,#N/A,#N/A,1,4,3,3,1,2,#N/A,1,3,#N/A,2.5,2.5,4,2.5,3,2.5,2.5,19.5,1,2,2,6.666666667,#N/A,#N/A,#N/A,59.52380952,22.22222222
2937000,Jefferson City,MO,Midwest,43079,25-49.9k,4,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,#N/A,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,1.857053321,8888.888889,#N/A,100,100,#N/A,#N/A,100,#N/A,100,100,100,100,100,100,0,75,100,0,100,0,#N/A,#N/A,#N/A,1,#N/A,3,3,2,3,#N/A,1,4,#N/A,2.5,2.5,2.5,3,2.5,3,2.5,18.5,1,2,2,6.666666667,#N/A,#N/A,#N/A,54.76190476,22.22222222
2937592,Joplin,MO,Midwest,50150,50-99.9k,5,2,1.296111665,0.038690476,#N/A,50,40,20,20,0,20,#N/A,N,100,100,100,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,555,100,100,1.296111665,0,100,75,100,100,100,100,100,100,0,75,100,0,100,0,#N/A,#N/A,#N/A,1,1,3,2,2,3,2,1,2,17,3,1,1,3,2.5,2.5,4,17,1,#N/A,2,#N/A,#N/A,#N/A,29.62962963,47.61904762,#N/A
2938000,Kansas City,MO,Midwest,459787,250-499.9k,7,2,7.394728429,0.365591398,26.15384615,70,15,25,32,7,21,51000000,N,100,100,0,100,100,100,100,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,53.48837209,50,#N/A,19.16666667,0.282739616,5909.090909,-2200,100,100,7.394728429,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,#N/A,100,#N/A,2.5,2,4,4,2,2,3,1,3,23.5,2,3,1,3,3,3,2,17,1,2,2,6.666666667,47.16666667,45.27777778,53.7037037,47.61904762,22.22222222
2942032,Liberty,MO,Midwest,29149,25-49.9k,4,2,1.715324711,0.079140853,22.46181491,25,19,15,20,5,41,#N/A,N,100,100,100,100,#N/A,100,100,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,37.83671778,41.17647059,50,#N/A,0.076366256,1484,113,100,100,1.715324711,0,100,75,100,#N/A,#N/A,100,100,100,100,74.75,100,100,100,100,#N/A,#N/A,#N/A,2.5,1,4,2,1,3,#N/A,2,1,#N/A,1,2,1,1,1,3,3,12,4,2,2,10.66666667,#N/A,#N/A,#N/A,23.80952381,55.55555556
2955964,Pagedale,MO,Midwest,3304,2.5-4.9k,1,2,6.053268765,0.967117988,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,0,6.053268765,100,0,50,#N/A,#N/A,#N/A,#N/A,#N/A,100,0,24.5,#N/A,0,0,0,0,0,#N/A,1,3,2.5,3,1,1,#N/A,1,3,#N/A,2.5,2.5,2.5,2.5,3,3,3,19,1,2,2,6.666666667,#N/A,#N/A,#N/A,57.14285714,22.22222222
2956756,Peculiar,MO,Midwest,4608,2.5-4.9k,1,2,1.953125,0.149946969,#N/A,100,25,5,50,0,20,#N/A,#N/A,100,100,#N/A,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,58,100,100,1.953125,0,100,75,100,100,100,100,100,100,0,75,100,0,0,0,#N/A,#N/A,#N/A,1,#N/A,4,1,3,3,2,1,2,#N/A,2.5,2.5,1,2,3,3,2.5,16.5,1,1,1,4,#N/A,#N/A,#N/A,45.23809524,0
2958394,Pleasant Hill,MO,Midwest,8113,5-9.9k,2,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,N,0,100,#N/A,100,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,100,100,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,100,100,100,0,24.75,0,100,#N/A,0,#N/A,#N/A,#N/A,3,#N/A,2.5,1,1,3.5,#N/A,1,3,#N/A,2.5,1,1,2,3,1,3,13.5,1,1,1,4,#N/A,#N/A,#N/A,30.95238095,0
2960788,Raytown,MO,Midwest,29526,25-49.9k,4,2,1.354738197,0.139656715,18.18181818,20,10,10,35,0,45,#N/A,N,100,100,0,0,#N/A,100,100,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,35.48387097,97.72727273,#N/A,#N/A,0.074510601,4400,7,100,100,1.354738197,0,100,75,100,#N/A,100,#N/A,100,100,0,49.75,0,0,100,0,0,0,28.57142857,1,1,3,4,2,2,3,1,3,20,2,2,2,2,2,2,2,14,1,2,2,6.666666667,40.66666667,34.44444444,40.74074074,33.33333333,22.22222222
2964082,St. Charles,MO,Midwest,65794,50-99.9k,5,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,N,#N/A,100,#N/A,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,2,1,66.66666667,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,#N/A,#N/A,100,#N/A,100,100,100,100,100,100,0,75,100,0,100,0,0,100,57.14285714,1,1,4,1,3,3,3,#N/A,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,1,1,4,#N/A,#N/A,#N/A,#N/A,0
2964424,St. James,MO,Midwest,4216,2.5-4.9k,1,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,100,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,100,100,100,0,24.5,#N/A,0,100,0,#N/A,#N/A,#N/A,1.5,#N/A,2,1,1,3.5,#N/A,1,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,1,1,4,#N/A,#N/A,#N/A,#N/A,0
2965000,St. Louis,MO,Midwest,319294,250-499.9k,7,2,26.68863493,0.897002211,74.10018261,25,30,30,30,10,0,84000000,Y,100,100,100,100,100,100,#N/A,100,45,38,#N/A,84.44444444,#N/A,#N/A,9,7,2,77.77777778,0,#N/A,#N/A,#N/A,72.72727273,0.360169624,2500,300,100,100,26.68863493,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,85.71428571,2.5,1,4,4,2,3,4,3,3,26.5,2,3,2.5,3,2.5,3,3,19,4,2,2,10.66666667,56.16666667,60.27777778,64.81481481,57.14285714,55.55555556
2965126,St. Peters,MO,Midwest,52575,50-99.9k,5,2,8.366442796,1.173724116,#N/A,100,15,15,20,12,38,#N/A,N,100,100,0,0,#N/A,100,100,0,#N/A,#N/A,#N/A,#N/A,254.0881571,2734.979743,5,5,0,100,100,#N/A,#N/A,#N/A,11.40684411,#N/A,#N/A,#N/A,100,100,8.366442796,100,100,100,100,100,100,100,100,100,0,75,100,0,100,100,#N/A,100,#N/A,1,3,4,4,3,3,4,2,3,27,2.5,4,2.5,2.5,3,4,3,21.5,1,2,2,6.666666667,55.16666667,58.61111111,66.66666667,69.04761905,22.22222222
2970000,Springfield,MO,Midwest,159498,100-249.9k,6,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,N,100,100,0,100,100,100,100,100,5,#N/A,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,#N/A,#N/A,100,#N/A,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4,1,4,4,1,2,4,2,2,24,2,3,1,2,2.5,3,2,15.5,1,4,4,12,51.5,52.5,55.55555556,40.47619048,66.66666667
2975220,University City,MO,Midwest,35371,25-49.9k,4,2,#N/A,#N/A,#N/A,#N/A,4,33,33,30,0,#N/A,N,100,100,0,100,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7,3,4,42.85714286,100,98.48484848,#N/A,#N/A,#N/A,0.848152441,7500,-88,100,100,#N/A,#N/A,100,#N/A,100,100,100,100,100,100,100,100,100,100,100,0,#N/A,100,#N/A,2.5,#N/A,4,2,2,3,4,1,3,#N/A,2,3,2,2,2,2,1,14,1,2,2,6.666666667,#N/A,#N/A,#N/A,33.33333333,22.22222222
3008950,Bozeman,MT,West,37280,25-49.9k,4,5,14.63543455,0.725253994,27.28045,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20000000,Y,100,100,0,100,100,100,100,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8,#N/A,#N/A,0,97.22222222,#N/A,#N/A,#N/A,0.536480687,#N/A,-65,100,100,14.63543455,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,#N/A,#N/A,#N/A,2.5,1,4,4,2,2,4,4,4,27.5,2.5,2.5,2,2.5,2,2.5,2.5,16.5,1,4,4,12,56,60,68.51851852,45.23809524,66.66666667
3032800,Great Falls,MT,West,58505,50-99.9k,5,5,10.43915905,0.599937938,18.50736364,#N/A,5,40,10,20,25,#N/A,N,100,100,#N/A,100,#N/A,100,0,0,#N/A,#N/A,#N/A,#N/A,100.6440697,1083.322793,20,5,15,25,0,#N/A,#N/A,#N/A,#N/A,0.564054354,6600,#N/A,100,100,10.43915905,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,#N/A,#N/A,#N/A,2,1,4,2,2,3,#N/A,1,4,#N/A,2.5,2.5,2.5,2.5,3,2.5,3,18.5,1,2,2,6.666666667,#N/A,#N/A,#N/A,54.76190476,22.22222222
3050200,Missoula,MT,West,66788,50-99.9k,5,5,5.616712583,0.316237258,12.71623729,200,#N/A,#N/A,#N/A,#N/A,#N/A,86400000,N,100,100,0,0,#N/A,100,100,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,80.36006547,73.68421053,75,#N/A,0.441696113,7230.392157,-210,100,100,5.616712583,100,100,100,100,100,100,100,100,100,0,75,100,0,100,0,0,100,57.14285714,1,1,4,4,2,3,#N/A,1,3,#N/A,2.5,2.5,2.5,2.5,2,3,3,18,1,2,2,6.666666667,#N/A,#N/A,#N/A,52.38095238,22.22222222
3103950,Bellevue,NE,Midwest,50137,50-99.9k,5,2,#N/A,#N/A,#N/A,25,10,10,5,40,35,#N/A,N,100,100,100,100,100,100,100,0,#N/A,#N/A,#N/A,#N/A,74.25875501,799.31388,5,3,2,60,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20,100,100,#N/A,#N/A,100,#N/A,100,100,100,100,100,100,100,100,0,100,100,100,#N/A,#N/A,#N/A,2.5,2,3,4,1,4,#N/A,4,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,#N/A,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3105350,Blair,NE,Midwest,7990,5-9.9k,2,2,12.51564456,0.25,66.22516556,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,0,0,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,0.188986233,3775,#N/A,100,100,12.51564456,100,100,100,0,100,100,100,100,100,0,50,0,0,100,0,#N/A,#N/A,#N/A,1,4,2.5,3,2,3,#N/A,1,2,#N/A,2.5,2.5,2.5,2.5,3,2.5,3,18.5,1,2,2,6.666666667,#N/A,#N/A,#N/A,54.76190476,22.22222222
