"","SAMPLE_ID","SAMP_DATE","LABNO","WUWN.x","GROUP_ID","YEAR","COUNTY","TOWNSHIP","TOWN","RANGE","RANGE_DIR","SECTION","QS","QQS","pH_Qual","pH","pH_Rel","Cond_Qual","Conductivity","Cond_Rel","Alk_Qual","Alkalinity","Alk_Rel","Total.Hardness","Thard_Rel","Nitrate","NO3_Rel","Cl_Qual","Chloride","Cl_Rel","SI_Qual","SI","SI_Rel","As_Qual","Arsenic","As_Rel","Ca_Qual","Calcium","Ca_Rel","Cu_Qual","Copper","Cu_Rel","Fe_Qual","Iron","Fe_Rel","K_Qual","Potassium","K_Rel","Mg_Qual","Magnesium","Mg_Rel","Mn_Qual","Manganese","Mn_Rel","Na_Qual","Sodium","Na_Rel","Pb_Qual","Lead","Pb_Rel","SO4_Qual","Sulfate","SO4_Rel","Zn_Qual","Zinc","Zn_Rel","P_Qual","P","P_Rel","PROJECT_ID","ID","WUWN.y","X1100","X1200","X2110","X2120","X2130","X2140","X3110","X3120","X3210","X3220","X4110","X4120","X4130","X4210","X4220","X4230","X4240","X4250","X4300","X5000","X6100","X6210","X6220","X6230","X6310","X6320","X6330","X6410","X6420","X6430","X6440","X6450","X7000","X8000","X65535","area.x","area2","CASH_PERC","CORN_PERC","DAIRY_PERC","URBAN_area","URBAN_PERC","HAY_PERC","PASTURE_PERC","AG_area","AG_PERC","POT_VEG_PERC","Excessively.drained","Somewhat.excessively.drained","Well.Drained","Moderately.well.drained","Somewhat.poorly.drained","Poorly.drained","Very.poorly.drained","Water","area.ssurgo","area_ssurgo_nowater","perc_wd","perc_pd","perc_vpd","perc_sed","perc_spd","perc_mwd","perc_ed","weighted.rank","LONGITUDE","LATITUDE","Construction.Date","Well.Bottom..ft","Static.Water.Level..ft","Casing.Bottom..ft","Casing.Below.Water.Table..ft..","Depth.to.Bedrock","Bedrock.Top","Well.Finished","Comments","cnt","cnt_Thard","THard","Top.Bedrock","HAY_PAST","AG_HAY_PAST","ROWCROP","DB_WT","WELL_DEPTH_CAT","DRAIN_CAT","AG_CAT","HAY_CAT","PASTURE_CAT","HAY_PAST_CAT","DAIRY_CAT","ROWCROP_CAT","AG_HAY_PAST_CAT","URBAN_CAT"
"633",135822,"5/9/2023","2300291-YS","RP368",603,2023,"JEFFERSON","IXONIA",8,16,"E",22,"NE","SW",NA,8.2,1,NA,766,1,NA,341,1,NA,5,0.2,1,NA,13.3,1,NA,-1,5,"<",0.005,1,"",0.516,5,"",0.006,1,"<",0.007,5,"",0.318,1,"",0.317,5,"<",0.001,1,NA,176.8,5,"<",0.004,1,NA,49.84,1,"",0.007,1,"<",0.005,1,30742,696,"RP368",59400,387000,609300,NA,206100,NA,9900,78300,NA,45900,NA,NA,NA,NA,NA,NA,6300,48600,NA,NA,NA,28800,NA,169200,135900,NA,NA,125100,NA,64800,9000,NA,NA,NA,NA,1983600,1983600,0.307168784,0,0.103901996,446400,0.225045372,0.004990926,0.039473684,815400,0.41107078,0,NA,25621.5,475146.3,208506,537521.4,186418.5,544059.3,NA,1978510,1977273,0.240303843,0.094280608,0.27515639,0.012957998,0.271849866,0.105451296,0,2.980339589,-88.58346069,43.14742077,37824,245,28,72,44,72,NA,NA,NA,1,1,1,NA,0.04446461,0.45553539,0.307168784,44,"25-50 FT","Somewhat Poorly Drained","25-50%","0-25%","0-25%","0-25%","0-25%","25-50%","25-50%","5-30%"
"634",135823,"5/6/2023","2300291-YT","GL895",603,2023,"JEFFERSON","AZTALAN",7,14,"E",7,"SW","NW",NA,8.12,1,NA,645,1,NA,330,1,342,1,0.05,1,NA,11.1,1,NA,0.7,1,"<",0.005,1,"",69.15,1,"<",0.001,1,"",0.631,1,"",1.218,1,"",41.15,1,"",0.036,1,NA,4.237,1,"<",0.004,1,NA,17.35,1,"<",0.006,1,"<",0.005,1,30743,50,"GL895",375300,747900,258300,NA,33300,NA,26100,139500,41400,54000,NA,8100,NA,NA,NA,NA,45000,NA,NA,900,NA,24300,NA,144000,NA,NA,NA,30600,NA,27000,18900,NA,NA,NA,NA,1974600,1974600,0.130811304,0,0.016864175,1123200,0.568824066,0.013217867,0.07064722,291600,0.147675479,0,NA,193663.2,435565.5,300213.3,279539.4,397751.7,271234.5,NA,1978510,1877967.6,0.231934513,0.211799021,0.144429808,0.103123824,0.148852089,0.159860745,0,3.432442604,-88.89149992,43.08522802,34201,145,6,81,75,81,NA,NA,NA,1,0,342,NA,0.083865087,0.231540566,0.130811304,75,"50-75 FT","Somewhat Poorly Drained","0-25%","0-25%","0-25%","0-25%","0-25%","0-25%","0-25%","30-100%"
"635",135824,"5/1/2023","2300291-YW","MG075",603,2023,"JEFFERSON","LAKE MILLS",7,13,"E",32,"NE","NE",NA,8.26,1,NA,807,1,NA,361,1,NA,5,6.4,1,NA,11.7,1,NA,-0.9,5,"<",0.005,1,"",0.184,5,"",0.009,1,"<",0.007,5,"",0.165,1,"",0.082,5,"<",0.001,1,NA,189.1,5,"<",0.004,1,NA,30.85,1,"<",0.006,1,"",0.008,1,30746,1749,"MG075",NA,50400,331200,163800,829800,NA,52200,136800,NA,54900,NA,NA,NA,NA,NA,NA,189900,NA,NA,NA,900,16200,NA,NA,13500,NA,NA,109800,NA,36900,NA,NA,NA,NA,NA,1986300,1986300,0.166742184,0.082464884,0.417761667,50400,0.025373811,0.026280018,0.068871772,1324800,0.666968736,0,NA,412771.2,527449.5,58311,158323.2,121746.3,687009.6,NA,1978510,1965610.8,0.268338727,0.061938152,0.349514563,0.209996404,0.080546566,0.029665588,0,3.435364977,-88.97829985,43.03640552,35812,138,28,92,64,92,NA,NA,NA,1,1,1,NA,0.09515179,0.762120526,0.249207068,64,"50-75 FT","Somewhat Poorly Drained","50-75%","0-25%","0-25%","0-25%","25-50%","0-25%","75-100%","2.5-5%"
"636",135825,"5/18/2023","2300291-YX","ZY177",603,2023,"JEFFERSON","LAKE MILLS",7,13,"E",10,"NE","SW",NA,8.1,1,NA,770,1,NA,374,1,418,1,0.05,1,NA,15.5,1,NA,0.8,1,"<",0.005,1,"",85.56,1,"",0.03,1,"",0.776,1,"",1.352,1,"",49.58,1,"",0.045,1,NA,4.532,1,"<",0.004,1,NA,42.58,1,"",0.033,1,"<",0.005,1,30747,952,"ZY177",NA,302400,333000,NA,233100,NA,62100,75600,NA,53100,NA,6300,NA,NA,NA,9000,508500,900,NA,159300,NA,NA,NA,87300,58500,NA,NA,91800,NA,NA,NA,NA,NA,NA,NA,1980900,1980900,0.168105407,0,0.117673785,302400,0.152657883,0.031349387,0.038164471,566100,0.285779191,0,NA,15726.3,1167987,183061.2,134998.8,83579.1,221051.7,NA,1978510,1806404.1,0.646581238,0.046268219,0.122371124,0.008705859,0.074733444,0.101340115,0,4.129609704,-88.9428863,43.09099727,43706,140,40,90,50,89,NA,NA,NA,1,0,418,NA,0.069513858,0.355293049,0.168105407,50,"25-50 FT","Moderately Well Drained","25-50%","0-25%","0-25%","0-25%","0-25%","0-25%","25-50%","5-30%"
"637",135826,"5/4/2023","2300291-YY","YS757",603,2023,"JEFFERSON","LAKE MILLS",7,13,"E",29,"SE","SE",NA,8.29,1,NA,648,1,NA,311,1,NA,5,0.2,1,NA,8.7,1,NA,-1,5,"<",0.005,1,"",0.138,5,"",0.003,1,"<",0.007,5,"",0.414,1,"",0.052,5,"<",0.001,1,NA,172.3,5,"<",0.004,1,NA,26.65,1,"<",0.006,1,"<",0.005,1,30748,1732,"YS757",NA,81900,243900,75600,951300,NA,166500,143100,NA,100800,NA,NA,NA,NA,NA,NA,99900,NA,NA,NA,NA,5400,NA,18900,NA,NA,NA,30600,NA,57600,NA,NA,NA,NA,NA,1975500,1975500,0.123462415,0.038268793,0.481548975,81900,0.041457859,0.08428246,0.072437358,1270800,0.643280182,0,NA,302510.4,561375.9,55837.2,200907.9,158853.3,688423.2,NA,1978510,1967907.9,0.285265332,0.080721918,0.349824908,0.153721828,0.102092125,0.028373889,0,3.279698303,-88.9757625,43.03945084,42768,201,26,156,130,150,NA,NA,NA,1,1,1,NA,0.156719818,0.8,0.161731208,130,"> 100 FT","Somewhat Poorly Drained","50-75%","0-25%","0-25%","0-25%","25-50%","0-25%","75-100%","2.5-5%"
"638",135827,"5/19/2023","2300291-YZ","RK140",603,2023,"JEFFERSON","LAKE MILLS",7,13,"E",25,"SW","NW",NA,8.18,1,NA,641,1,NA,362,1,348,1,0.05,1,NA,1.4,1,NA,0.8,1,"",0.006,1,"",72.03,1,"",0.002,1,"",1.504,1,"",1.001,1,"",40.94,1,"",0.008,1,NA,3.13,1,"<",0.004,1,NA,4.37,1,"<",0.006,1,"",0.076,1,30749,1692,"RK140",NA,30600,900,208800,551700,NA,105300,88200,8100,208800,NA,NA,NA,NA,NA,NA,11700,NA,NA,88200,NA,176400,NA,203400,111600,NA,NA,125100,NA,42300,NA,NA,10800,NA,NA,1971900,1971900,0.000456413,0.105887723,0.279780922,30600,0.015518028,0.053400274,0.044728435,761400,0.386125057,0,6361.2,60784.8,542999.1,43114.8,362411.7,401285.7,445637.4,NA,1978510,1862594.7,0.291528318,0.215444455,0.239256238,0.032634475,0.19457357,0.023147709,0.003415236,3.023811783,-88.91232859,43.04107999,37742,205,20,136,116,136,NA,NA,NA,1,0,348,NA,0.098128709,0.484253766,0.106344136,116,"> 100 FT","Somewhat Poorly Drained","25-50%","0-25%","0-25%","0-25%","25-50%","0-25%","25-50%","0-2.5%"
"639",135828,"5/12/2023","2300291-ZA","AO110",603,2023,"JEFFERSON","SULLIVAN",6,16,"E",14,"NW","NW",NA,7.94,1,NA,1152,1,NA,407,1,511,1,0.05,1,NA,82.8,1,NA,0.8,1,"<",0.005,1,"",109.4,1,"",0.019,1,"",0.169,1,"",5.47,1,"",57.7,1,"",0.018,1,NA,49.16,1,"<",0.004,1,NA,110.61,1,"",0.026,1,"<",0.005,1,30750,1559,"AO110",NA,76500,137700,NA,318600,NA,NA,174600,8100,426600,NA,46800,NA,NA,NA,94500,42300,NA,NA,5400,NA,144900,NA,95400,64800,NA,NA,153000,NA,72900,80100,NA,30600,NA,NA,1972800,1972800,0.06979927,0,0.16149635,76500,0.038777372,0,0.08850365,456300,0.23129562,0,NA,61491.6,953296.5,56720.7,237308.1,294205.5,301980.3,NA,1978510,1905002.7,0.500417401,0.154438364,0.158519618,0.032279009,0.124571005,0.029774603,0,3.655968834,-88.57952889,42.98877914,27684,NA,45,47,2,NA,NA,NA,NA,1,0,511,NA,0.08850365,0.31979927,0.06979927,2,"0-25 FT","Moderately Well Drained","0-25%","0-25%","0-25%","0-25%","0-25%","0-25%","25-50%","2.5-5%"
"640",135829,"5/7/2023","2300291-ZB","TE103",603,2023,"JEFFERSON","OAKLAND",6,13,"E",1,"SE","NE",NA,8.07,1,NA,922,1,NA,445,1,495,1,0.05,1,NA,17.2,1,NA,1,1,"<",0.005,1,"",100.9,1,"",0.001,1,"",0.409,2,"",1.055,1,"",59.04,1,"",0.03,1,NA,8.424,1,"<",0.004,1,NA,61.14,1,"",0.007,1,"<",0.005,1,30751,1774,"TE103",NA,19800,1430100,10800,285300,NA,43200,140400,NA,21600,NA,NA,NA,NA,NA,NA,4500,NA,NA,NA,NA,1800,NA,14400,NA,NA,NA,13500,NA,NA,NA,NA,NA,NA,NA,1985400,1985400,0.72030825,0.00543971,0.143699003,19800,0.009972801,0.02175884,0.070716228,1726200,0.869446963,0,NA,50006.1,1272063.3,228826.5,127400.7,53186.7,246496.5,NA,1978510,1977979.8,0.643112382,0.026889405,0.124620332,0.025281401,0.064409505,0.115686975,0,4.201625871,-88.89530806,43.01309725,38663,105,40,89,49,85,NA,NA,NA,1,0,495,NA,0.092475068,0.961922031,0.72574796,49,"25-50 FT","Moderately Well Drained","75-100%","0-25%","0-25%","0-25%","0-25%","50-75%","75-100%","0-2.5%"
"641",135830,"5/3/2023","2300291-ZC","YM289",603,2023,"JEFFERSON","MILFORD",8,14,"E",8,"SE","NW",NA,7.08,3,NA,161,3,NA,26,3,NA,3,10.5,3,NA,7.6,3,NA,-2.9,3,"<",0.005,4,"",0.776,4,"",0.009,4,"<",0.007,4,"",1.677,4,"",1.45,4,"<",0.001,4,NA,26.99,4,"<",0.004,4,NA,0.1,4,"",0.024,4,"<",0.005,4,30752,263,"YM289",NA,NA,700200,900,465300,NA,13500,NA,NA,97200,NA,NA,NA,NA,NA,NA,10800,NA,NA,NA,NA,NA,NA,37800,9000,NA,NA,9000,11700,624600,5400,NA,NA,NA,NA,1985400,1985400,0.352674524,0.000453309,0.234360834,0,0,0.006799637,0,1166400,0.587488667,0,NA,21734.1,93651,61314.9,960011.1,426200.4,415068.3,NA,1978510,1977979.8,0.047346793,0.215472575,0.20984456,0.010988029,0.485349294,0.030998749,0,2.523494729,-88.86013891,43.17446115,42107,122,13,60,47,13,NA,NA,NA,1,1,1,NA,0.006799637,0.594288304,0.353127833,47,"25-50 FT","Somewhat Poorly Drained","50-75%","0-25%","0-25%","0-25%","0-25%","25-50%","50-75%","0-2.5%"
"642",135831,"5/6/2023","2300291-ZD","LY927",603,2023,"JEFFERSON","WATERLOO",8,13,"E",13,"NE","SW",NA,8.22,1,NA,602,1,NA,323,1,317,1,0.05,1,NA,6.5,1,NA,0.8,1,"<",0.005,1,"",63.79,1,"",0.023,1,"<",0.007,5,"",1.844,1,"",38.24,1,"",0.299,1,NA,4.629,1,"<",0.004,1,NA,8.72,1,"",0.035,1,"<",0.005,1,30753,1035,"LY927",NA,NA,1294200,265500,217800,NA,113400,NA,NA,23400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71100,NA,NA,NA,NA,NA,1985400,1985400,0.651858568,0.133726201,0.109700816,0,0,0.057116954,0,1777500,0.895285585,0,NA,9541.8,267523.8,62551.8,185004.9,36400.2,1416957.3,NA,1978510,1977979.8,0.135251027,0.018402716,0.71636591,0.004824013,0.093532249,0.031624084,0,1.865463641,-88.89999907,43.16440215,35664,163,12,135,123,135,NA,NA,NA,1,0,317,NA,0.057116954,0.952402539,0.785584769,123,"> 100 FT","Poorly Drained","75-100%","0-25%","0-25%","0-25%","0-25%","75-100%","75-100%","0-2.5%"
"643",135832,"5/2/2023","2300291-ZE","HU269",603,2023,"JEFFERSON","WATERLOO",8,13,"E",27,"NE","NW",NA,8.04,1,NA,780,1,NA,371,1,394,1,0.3,1,NA,27.1,1,NA,0.8,1,"<",0.005,1,"",79.44,1,"",0.012,1,"<",0.007,5,"",2.217,1,"",47.63,1,"",0.008,1,NA,12.29,1,"<",0.004,1,NA,28.11,1,"<",0.006,1,"<",0.005,1,30754,2739,"HU269",NA,135000,NA,368100,479700,NA,56700,156600,70200,43200,NA,NA,NA,NA,NA,NA,187200,NA,NA,3600,NA,NA,NA,42300,81900,NA,NA,318600,NA,32400,NA,NA,NA,NA,NA,1975500,1975500,0,0.186332574,0.242824601,135000,0.06833713,0.028701595,0.079271071,847800,0.429157175,0,NA,474262.8,665982.3,94534.5,43821.6,4240.8,533280.6,NA,1978510,1816122.6,0.366705585,0.002335085,0.293636894,0.2611403,0.024129208,0.052052929,0,3.979276124,-88.93856839,43.13680231,34943,166,32,113,81,113,NA,NA,NA,1,0,394,NA,0.107972666,0.537129841,0.186332574,81,"75-100 FT","Moderately Well Drained","25-50%","0-25%","0-25%","0-25%","0-25%","0-25%","50-75%","5-30%"
"644",135833,"4/30/2023","2300291-ZF","GX851",603,2023,"JEFFERSON","SULLIVAN",6,16,"E",28,"SE","NE",NA,8.08,1,NA,819,1,NA,396,1,431,1,0.8,1,NA,21.6,1,NA,0.9,1,"<",0.005,1,"",90.38,1,"",0.006,1,"<",0.007,1,"",1.558,1,"",49.78,1,"<",0.001,1,NA,8.818,1,"<",0.004,1,NA,35.12,1,"",0.011,1,"<",0.005,1,30755,2135,"GX851",NA,49500,377100,NA,277200,NA,59400,122400,NA,12600,NA,17100,NA,NA,NA,901800,126900,30600,NA,2700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977300,1977300,0.190714611,0,0.14019117,49500,0.025034137,0.030040965,0.061902594,654300,0.330905781,0,NA,3357.3,1770357.3,131288.1,26328.3,NA,40817.7,NA,1978510,1972148.7,0.897679419,0,0.02069707,0.001702356,0.013350058,0.066571096,0,4.825642864,-88.60129903,42.94951057,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,431,NA,0.091943559,0.42284934,0.190714611,NA,NA,"Well Drained","25-50%","0-25%","0-25%","0-25%","0-25%","0-25%","25-50%","2.5-5%"
"645",135834,"5/10/2023","2300291-ZG","YV672",603,2023,"JEFFERSON","SULLIVAN",6,16,"E",3,"NE","SW",NA,8.06,1,NA,1155,1,NA,378,1,457,1,0.05,1,NA,128,1,NA,0.9,1,"<",0.005,1,"",100.1,1,"",0.002,1,"",1.578,1,"",4.444,1,"",50.29,1,"",0.077,1,NA,62.96,1,"<",0.004,1,NA,57.53,1,"",0.008,1,"<",0.005,1,30756,2832,"YV672",168300,454500,218700,NA,158400,NA,NA,170100,NA,49500,NA,NA,NA,NA,NA,90900,96300,NA,NA,NA,NA,53100,NA,145800,27000,NA,NA,318600,1800,NA,21600,NA,NA,NA,NA,1974600,1974600,0.110756609,0,0.080218778,622800,0.315405652,0,0.086144029,377100,0.190975387,0,NA,66792.6,754332.3,33926.4,386266.2,276358.8,451468.5,NA,1978510,1969144.8,0.383076095,0.14034458,0.229271357,0.033919598,0.196159368,0.017229002,0,3.286252692,-88.5901923,43.01331149,43213,78,18,75,57,NA,NA,NA,NA,1,0,457,NA,0.086144029,0.277119416,0.110756609,57,"50-75 FT","Somewhat Poorly Drained","0-25%","0-25%","0-25%","0-25%","0-25%","0-25%","25-50%","30-100%"
"646",135835,"5/1/2023","2300291-ZH","ZU938",603,2023,"JEFFERSON","OAKLAND",6,13,"E",8,"NW","NW",NA,8.11,1,NA,798,1,NA,341,1,405,1,9.1,1,NA,26.3,1,NA,0.8,1,"<",0.005,1,"",85.28,1,"",0.005,1,"<",0.007,1,"",1,1,"",46.62,1,"<",0.001,1,NA,7.535,1,"<",0.004,1,NA,30.13,1,"",0.017,1,"",0.015,1,30757,1465,"ZU938",NA,841500,31500,NA,NA,NA,10800,22500,NA,900,NA,89100,NA,NA,NA,18000,312300,NA,NA,612900,NA,NA,NA,4500,1800,NA,NA,28800,NA,NA,NA,NA,NA,NA,NA,1974600,1974600,0.015952598,0,0,841500,0.426162261,0.005469462,0.011394713,31500,0.015952598,0,NA,469668.6,518791.2,124750.2,142243.5,1060.2,101779.2,NA,1978510,1358292.9,0.381943541,0.000780539,0.074931703,0.345778587,0.104722258,0.091843372,0,4.742422271,-88.99018804,43.00827354,43454,98,34,58,24,23,NA,NA,NA,1,0,405,NA,0.016864175,0.032816773,0.015952598,24,"0-25 FT","Well Drained","0-25%","0-25%","0-25%","0-25%","0-25%","0-25%","0-25%","30-100%"
"647",135836,"6/6/2023","2300291-ZJ","KL843",603,2023,"JEFFERSON","WATERLOO",8,13,"E",28,"SE","SW",NA,8.18,1,NA,785,1,NA,330,1,407,1,7,1,NA,19.5,1,NA,0.9,1,"<",0.005,1,"",83.24,1,"",0.033,1,"",0.019,1,"",1.529,1,"",48.37,1,"<",0.001,1,NA,4.467,1,"<",0.004,1,NA,53.85,1,"<",0.006,1,"<",0.005,1,30759,1259,"KL843",NA,14400,1063800,11700,183600,NA,119700,169200,11700,198900,NA,8100,NA,NA,NA,NA,186300,NA,NA,NA,NA,NA,NA,9000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976400,1976400,0.538251366,0.005919854,0.092896175,14400,0.007285974,0.060564663,0.0856102,1259100,0.637067395,0,NA,88350,921667.2,256745.1,450761.7,108317.1,125987.1,NA,1978510,1951828.2,0.472207134,0.055495202,0.064548253,0.045265254,0.230943328,0.131540829,0,4.027159153,-88.95733539,43.12653603,34934,140,55,98,43,98,NA,NA,NA,1,0,407,NA,0.146174863,0.783242258,0.54417122,43,"25-50 FT","Moderately Well Drained","50-75%","0-25%","0-25%","0-25%","0-25%","50-75%","75-100%","0-2.5%"
"648",135837,"5/18/2023","2300291-ZK","SV418",603,2023,"JEFFERSON","CONCORD",7,16,"E",31,"NW","SW",NA,8.28,1,NA,901,1,NA,378,1,NA,5,0.05,1,NA,18.4,1,NA,-0.9,5,"",0.019,1,"",0.392,5,"",0.001,1,"",0.02,5,"",34.28,1,"",0.353,5,"<",0.001,1,NA,192.1,5,"<",0.004,1,NA,65.39,1,"<",0.006,1,"",0.005,1,30760,1833,"SV418",NA,41400,545400,NA,470700,NA,45900,237600,NA,99900,NA,NA,NA,NA,NA,NA,98100,NA,NA,NA,NA,NA,NA,149400,10800,NA,NA,119700,NA,47700,114300,NA,NA,NA,NA,1980900,1980900,0.275329396,0,0.237619264,41400,0.020899591,0.023171286,0.119945479,1016100,0.51294866,0,NA,43644.9,611735.4,108847.2,551834.1,525682.5,128814.3,NA,1978510,1970558.4,0.31043759,0.266768293,0.06536944,0.022148494,0.280039455,0.055236729,0,3.345050215,-88.65825028,43.02707939,38474,105,30,42,12,33,NA,NA,NA,1,1,1,NA,0.143116765,0.656065425,0.275329396,12,"0-25 FT","Somewhat Poorly Drained","50-75%","0-25%","0-25%","0-25%","0-25%","25-50%","50-75%","0-2.5%"
"649",135838,"4/29/2023","2300291-ZL","WK877",603,2023,"JEFFERSON","COLD SPRING",5,15,"E",18,"SW","NE",NA,8.11,1,NA,628,1,NA,310,1,326,1,2.1,1,NA,11.8,1,NA,0.7,1,"<",0.005,1,"",66.96,1,"",0.004,1,"",0.025,1,"",1.081,1,"",38.67,1,"",0.002,1,NA,4.787,1,"<",0.004,1,NA,16.54,1,"",0.016,1,"<",0.005,1,30761,79,"WK877",11700,154800,706500,307800,127800,NA,17100,195300,NA,87300,NA,10800,NA,NA,NA,NA,153000,NA,NA,NA,NA,NA,NA,38700,48600,NA,NA,NA,NA,117000,NA,NA,NA,NA,NA,1976400,1976400,0.357468124,0.155737705,0.064663024,166500,0.08424408,0.008652095,0.098816029,1142100,0.577868852,0,NA,27035.1,495820.2,211333.2,666159,284133.6,262576.2,NA,1978510,1947057.3,0.254651057,0.145929758,0.134857973,0.013885108,0.34213631,0.108539795,0,3.243851529,-88.77389202,42.89157963,39353,120,15,63,48,6,NA,NA,NA,1,0,326,NA,0.107468124,0.685336976,0.513205829,48,"25-50 FT","Somewhat Poorly Drained","50-75%","0-25%","0-25%","0-25%","0-25%","50-75%","50-75%","5-30%"
"650",135839,"4/30/2023","2300291-ZM","MB255",603,2023,"JEFFERSON","FARMINGTON",7,15,"E",21,"NE","SE",NA,8.18,1,NA,712,1,NA,358,1,388,1,0.05,1,NA,5,1,NA,0.9,1,"<",0.005,1,"",80.46,1,"",0.001,1,"",0.29,2,"",1.072,1,"",45.36,1,"",0.643,1,NA,2.803,1,"<",0.004,1,NA,42.46,1,"<",0.006,1,"<",0.005,1,30762,1370,"MB255",NA,15300,423900,NA,523800,NA,58500,184500,NA,138600,NA,NA,NA,NA,NA,NA,160200,NA,NA,1800,NA,NA,NA,256500,16200,NA,NA,18000,NA,117900,57600,NA,NA,NA,NA,1972800,1972800,0.214872263,0,0.265510949,15300,0.007755474,0.029653285,0.093521898,947700,0.480383212,0,NA,28625.4,826779.3,41171.1,400402.2,339087.3,340677.6,NA,1978510,1976742.9,0.41825333,0.171538393,0.172342898,0.014481094,0.202556539,0.020827746,0,3.3845535,-88.72033568,43.05884447,35683,182,85,163,78,163,NA,NA,NA,1,0,388,NA,0.123175183,0.603558395,0.214872263,78,"75-100 FT","Somewhat Poorly Drained","25-50%","0-25%","0-25%","0-25%","25-50%","0-25%","50-75%","0-2.5%"
"651",135840,"5/3/2023","2300291-ZN","RX724",603,2023,"JEFFERSON","OAKLAND",6,13,"E",8,"NW","NE",NA,8.19,1,NA,880,1,NA,374,1,NA,5,4.4,1,NA,38.4,1,NA,-1,5,"<",0.005,1,"",0.318,5,"",0.013,1,"<",0.007,5,"",0.071,1,"",0.138,5,"<",0.001,1,NA,213.8,5,"<",0.004,1,NA,26.51,1,"<",0.006,1,"",0.021,1,30763,1489,"RX724",NA,692100,NA,NA,NA,NA,13500,28800,NA,NA,NA,225000,NA,NA,NA,NA,261900,NA,NA,695700,NA,NA,NA,27000,10800,NA,NA,24300,NA,NA,NA,NA,NA,NA,NA,1979100,1979100,0,0,0,692100,0.349704411,0.006821282,0.014552069,0,0,0,NA,435918.9,414891.6,107080.2,201968.1,NA,122453.1,NA,1978510,1282311.9,0.323549676,0,0.095494006,0.339947637,0.1575031,0.083505581,0,4.559459832,-88.98524782,43.00480224,37270,102,40,63,23,40,NA,NA,NA,1,1,1,NA,0.021373351,0.021373351,0,23,"0-25 FT","Well Drained","0-25%","0-25%","0-25%","0-25%","0-25%","0-25%","0-25%","30-100%"
"652",135841,"5/8/2023","2300291-ZO","NR132",603,2023,"JEFFERSON","WATERLOO",8,13,"E",3,"NW","NE",NA,8.18,1,NA,817,1,NA,399,1,439,1,5.2,1,NA,16,1,NA,1,1,"<",0.005,1,"",90,1,"",0.015,1,"<",0.007,1,"",0.723,1,"",52.01,1,"<",0.001,1,NA,3.802,1,"<",0.004,1,NA,23.97,1,"<",0.006,1,"<",0.005,1,30764,732,"NR132",NA,10800,762300,NA,387900,NA,28800,88200,NA,81000,NA,9000,NA,NA,NA,NA,221400,NA,NA,NA,NA,NA,NA,142200,NA,NA,NA,NA,9900,141300,NA,NA,NA,94500,NA,1977300,1977300,0.385525717,0,0.196176604,10800,0.005461994,0.014565316,0.044606281,1150200,0.581702321,0,NA,6007.8,762107.1,61845,255861.6,39580.8,178643.7,NA,1978510,1304046,0.584417344,0.030352304,0.13699187,0.004607046,0.196205962,0.047425474,0,3.925745257,-88.94280636,43.1960637,36453,145,73,66,-7,66,NA,NA,NA,1,0,439,NA,0.059171597,0.640873918,0.385525717,-7,"ABOVE","Moderately Well Drained","50-75%","0-25%","0-25%","0-25%","0-25%","25-50%","50-75%","0-2.5%"
"653",135842,"5/8/2023","2300291-ZP","KT544",603,2023,"JEFFERSON","SULLIVAN",6,16,"E",3,"NE","NE",NA,8.15,1,NA,1158,1,NA,317,1,454,1,0.05,1,NA,162,1,NA,0.9,1,"<",0.005,1,"",94.76,1,"",0.019,1,"<",0.007,1,"",1.708,1,"",52.9,1,"",0.009,1,NA,55.77,1,"<",0.004,1,NA,58.98,1,"",0.01,1,"<",0.005,1,30765,2828,"KT544",153000,436500,73800,NA,21600,NA,26100,48600,NA,10800,NA,NA,NA,NA,NA,91800,49500,NA,NA,10800,NA,12600,NA,83700,40500,NA,NA,829800,NA,9000,75600,NA,NA,NA,NA,1973700,1973700,0.037391701,0,0.010943912,589500,0.298677611,0.013223894,0.024623803,95400,0.048335613,0,NA,73507.2,698141.7,41701.2,166451.4,121569.6,869187.3,NA,1978510,1970558.4,0.354286227,0.06169297,0.441086801,0.037302726,0.084469154,0.021162123,0,2.897776184,-88.58082842,43.0147112,35090,162,12,68,56,68,NA,NA,NA,1,0,454,NA,0.037847697,0.08618331,0.037391701,56,"50-75 FT","Somewhat Poorly Drained","0-25%","0-25%","0-25%","0-25%","0-25%","0-25%","0-25%","5-30%"
